hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Discount,Cost
"Resort Hotel",1,46,2020,August,35,27,2,2,1,0,0,BB,RUS,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,230,0,0,Canceled,01/08/2020,0.3,12.99
"Resort Hotel",1,99,2020,August,35,27,2,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,236.67,0,1,Canceled,20/05/2020,0.3,12.99
"Resort Hotel",1,20,2020,August,35,27,2,5,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",11,NULL,0,Transient,182,0,1,Canceled,07/08/2020,0.3,17.99
"Resort Hotel",1,216,2020,August,35,27,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",175,NULL,0,Transient,110.7,0,0,Canceled,25/01/2020,0.3,12.99
"Resort Hotel",1,216,2020,August,35,27,2,5,3,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",175,NULL,0,Transient,139.68,0,0,Canceled,25/01/2020,0.3,12.99
"Resort Hotel",1,327,2020,August,35,27,2,5,2,0,0,HB,DEU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,167.18,0,1,Canceled,07/10/2019,0.3,17.99
"Resort Hotel",1,56,2020,August,35,28,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",5,NULL,0,Transient,152,0,0,Canceled,17/07/2020,0.3,12.99
"Resort Hotel",1,98,2020,August,35,28,1,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,2,"No Deposit",240,NULL,0,Transient,190,0,1,Canceled,04/07/2020,0.3,12.99
"Resort Hotel",1,48,2020,August,35,28,1,1,2,0,0,BB,BRA,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,230,0,0,Canceled,25/07/2020,0.3,12.99
"Resort Hotel",1,53,2020,August,35,28,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,190,0,2,Canceled,06/08/2020,0.3,12.99
"Resort Hotel",1,40,2020,August,35,28,1,2,1,0,0,BB,LBN,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,230,0,1,Canceled,27/07/2020,0.3,12.99
"Resort Hotel",1,172,2020,August,35,28,1,2,3,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,1,"No Deposit",315,NULL,0,Contract,198.05,0,0,Canceled,15/03/2020,0.3,17.99
"Resort Hotel",1,63,2020,August,35,28,1,2,2,0,0,HB,GIB,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,236,0,2,Canceled,30/06/2020,0.3,17.99
"Resort Hotel",1,152,2020,August,35,28,1,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",95,NULL,0,Transient,141,0,0,Canceled,03/07/2020,0.3,12.99
"Resort Hotel",1,61,2020,August,35,28,1,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,190,0,0,Canceled,29/06/2020,0.3,12.99
"Resort Hotel",1,35,2020,August,35,28,1,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,230,0,1,Canceled,28/07/2020,0.3,12.99
"Resort Hotel",1,14,2020,August,35,28,1,3,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,218.25,0,1,Canceled,14/08/2020,0.3,17.99
"Resort Hotel",1,26,2020,August,35,28,1,3,2,2,0,BB,ESP,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,286.25,0,0,Canceled,06/08/2020,0.3,12.99
"Resort Hotel",1,73,2020,August,35,28,1,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,206,0,2,Canceled,26/06/2020,0.3,12.99
"Resort Hotel",1,175,2020,August,35,28,1,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,230,0,2,Canceled,26/08/2020,0.3,12.99
"Resort Hotel",1,65,2020,August,35,28,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,186,0,0,Canceled,10/08/2020,0.3,12.99
"Resort Hotel",1,27,2020,August,35,28,1,4,2,2,0,HB,ESP,Direct,Direct,0,0,0,G,G,0,"No Deposit",250,NULL,0,Transient,341,0,0,Canceled,02/08/2020,0.1,17.99
"Resort Hotel",1,222,2020,August,35,28,1,4,2,0,0,HB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,206,0,1,Canceled,05/04/2020,0.3,17.99
"Resort Hotel",1,175,2020,August,35,28,1,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,E,E,0,Refundable,240,NULL,0,Transient,230,0,2,Canceled,26/08/2020,0.3,12.99
"Resort Hotel",1,112,2020,August,35,28,1,5,3,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,1,"No Deposit",250,NULL,0,Transient,312,0,3,Canceled,10/08/2020,0.1,17.99
"Resort Hotel",1,80,2020,August,35,28,1,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,215.33,0,1,Canceled,13/06/2020,0.3,17.99
"Resort Hotel",1,13,2020,August,35,28,1,5,2,2,0,BB,ESP,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",240,NULL,0,Transient,232.5,0,1,Canceled,15/08/2020,0.3,12.99
"Resort Hotel",1,112,2020,August,35,28,1,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,NULL,0,Transient,250,0,2,Canceled,09/05/2020,0.1,17.99
"Resort Hotel",1,54,2020,August,35,28,1,5,2,0,0,HB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,215.33,0,1,Canceled,07/07/2020,0.3,17.99
"Resort Hotel",1,120,2020,August,35,28,1,5,3,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",242,NULL,0,Transient,297,0,2,Canceled,07/05/2020,0.3,17.99
"Resort Hotel",1,120,2020,August,35,28,1,5,3,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,2,"No Deposit",241,NULL,0,Transient,265,0,0,Canceled,30/04/2020,0.3,12.99
"Resort Hotel",1,59,2020,August,35,28,2,5,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,201.43,0,2,Canceled,17/08/2020,0.3,12.99
"Resort Hotel",1,77,2020,August,35,28,2,5,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",69,NULL,0,Transient,163,0,0,Canceled,29/06/2020,0.3,17.99
"Resort Hotel",1,59,2020,August,35,28,3,5,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,180,0,0,Canceled,01/07/2020,0.3,12.99
"Resort Hotel",1,237,2020,August,35,28,3,7,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,180.38,0,0,Canceled,03/02/2020,0.3,17.99
"Resort Hotel",1,237,2020,August,35,28,3,7,3,1,0,HB,PRT,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,NULL,0,Transient,293.6,0,0,Canceled,03/02/2020,0.3,17.99
"Resort Hotel",1,18,2020,August,35,28,3,8,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",40,NULL,0,Group,140,0,0,Canceled,14/08/2020,0.3,12.99
"Resort Hotel",1,205,2020,August,35,28,0,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,3,"No Deposit",240,NULL,0,Transient,210,0,3,Canceled,15/08/2020,0.3,12.99
"Resort Hotel",1,29,2020,August,35,28,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,194,0,0,Canceled,21/08/2020,0.1,12.99
"Resort Hotel",1,32,2020,August,35,28,0,3,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,225,0,1,Canceled,02/08/2020,0.3,12.99
"Resort Hotel",1,29,2020,August,35,28,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,180,0,0,Canceled,21/08/2020,0.1,12.99
"Resort Hotel",1,75,2020,August,35,28,0,3,2,0,0,BB,GIB,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,210,0,1,Canceled,19/06/2020,0.3,12.99
"Resort Hotel",1,114,2020,August,35,28,0,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,190,0,1,Canceled,30/07/2020,0.3,12.99
"Resort Hotel",1,8,2020,August,35,28,0,4,3,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,213.5,0,0,Canceled,22/08/2020,0.1,12.99
"Resort Hotel",1,72,2020,August,35,28,1,5,2,2,0,HB,ESP,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,328,0,0,Canceled,19/06/2020,0.3,17.99
"Resort Hotel",1,246,2020,August,35,28,2,5,2,1,0,BB,ROU,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,NULL,0,Transient,171.25,0,0,Canceled,12/01/2020,0.3,12.99
"Resort Hotel",1,19,2020,August,35,28,2,5,2,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",40,NULL,0,Group,163,0,0,Canceled,11/08/2020,0.3,17.99
"Resort Hotel",1,42,2020,August,35,28,2,5,2,2,0,BB,AND,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",240,NULL,0,Transient,228.57,0,1,Canceled,26/07/2020,0.3,12.99
"Resort Hotel",1,160,2020,August,35,28,2,6,2,0,0,BB,CHE,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,212.5,0,0,Canceled,22/03/2020,0.3,12.99
"Resort Hotel",1,73,2020,August,35,30,0,2,2,0,0,BB,BHR,"Online TA",TA/TO,0,0,0,A,A,4,"No Deposit",240,NULL,0,Transient,190,0,1,Canceled,08/08/2020,0.3,12.99
"Resort Hotel",1,98,2020,August,35,30,0,3,2,0,0,BB,BRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,210,0,1,Canceled,11/08/2020,0.3,12.99
"Resort Hotel",1,54,2020,August,35,30,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",177,NULL,0,Group,141,0,1,Canceled,11/07/2020,0.3,12.99
"Resort Hotel",1,50,2020,August,35,30,0,3,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,D,D,0,"No Deposit",177,NULL,0,Group,141,0,0,Canceled,04/08/2020,0.3,12.99
"Resort Hotel",1,74,2020,August,35,30,0,3,2,2,0,BB,USA,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",240,NULL,0,Transient,233.33,0,1,Canceled,04/08/2020,0.3,12.99
"Resort Hotel",1,51,2020,August,35,30,0,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,180,0,1,Canceled,11/07/2020,0.3,12.99
"Resort Hotel",1,36,2020,August,35,30,0,4,2,2,0,BB,GBR,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",240,NULL,0,Transient,230,0,1,Canceled,26/07/2020,0.3,12.99
"Resort Hotel",1,60,2020,August,35,30,1,4,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,178,0,0,Canceled,01/07/2020,0.3,12.99
"Resort Hotel",1,92,2020,August,35,30,1,4,2,2,0,HB,GBR,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",240,NULL,0,Transient,284,0,1,Canceled,07/07/2020,0.3,17.99
"Resort Hotel",1,207,2020,August,35,30,2,4,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,152.33,0,1,Canceled,17/02/2020,0.3,12.99
"Resort Hotel",1,62,2020,August,35,30,2,5,2,0,0,BB,IRL,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,175.71,0,0,Canceled,11/07/2020,0.3,12.99
"Resort Hotel",1,262,2020,August,35,30,2,8,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,NULL,0,Transient,189.42,0,0,Canceled,22/02/2020,0.1,12.99
"Resort Hotel",1,95,2020,August,35,31,0,2,2,1,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",241,NULL,0,Transient,290,0,2,Canceled,12/08/2020,0.3,12.99
"Resort Hotel",1,45,2020,August,35,31,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,185,0,0,Canceled,18/07/2020,0.1,12.99
"Resort Hotel",1,17,2020,August,35,31,0,3,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,207,0,2,Canceled,14/08/2020,0.3,17.99
"Resort Hotel",1,70,2020,August,35,31,0,3,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,NULL,0,Transient,196.67,0,1,Canceled,31/07/2020,0.3,12.99
"Resort Hotel",1,112,2020,August,35,31,0,3,2,0,0,BB,CN,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,230,0,0,Canceled,16/08/2020,0.3,12.99
"Resort Hotel",1,13,2020,August,35,31,1,3,2,2,0,BB,ITA,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",240,NULL,0,Transient,222.5,0,1,Canceled,19/08/2020,0.3,12.99
"Resort Hotel",1,6,2020,August,35,31,1,3,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",NULL,NULL,0,Transient,207.5,0,0,Canceled,25/08/2020,0.1,12.99
"Resort Hotel",1,45,2020,August,35,31,2,3,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,174,0,1,Canceled,24/07/2020,0.3,12.99
"Resort Hotel",1,184,2020,August,35,31,2,5,2,0,0,BB,AUT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,NULL,0,Transient,200.86,0,1,Canceled,06/03/2020,0.3,12.99
"Resort Hotel",1,29,2020,August,35,31,2,5,2,0,0,BB,DEU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,NULL,0,Transient,175,0,0,Canceled,10/08/2020,0.3,12.99
"Resort Hotel",1,350,2020,August,35,31,3,8,2,2,0,BB,GBR,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,NULL,0,Transient,219.45,0,0,Canceled,13/05/2020,0.3,12.99
"Resort Hotel",1,8,2020,July,28,11,0,2,1,0,0,BB,PRT,Corporate,Direct,0,1,2,A,A,0,"No Deposit",NULL,530,0,Transient,142,0,0,Canceled,04/07/2020,0.15,12.99
"Resort Hotel",1,2,2020,March,10,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,27,A,D,0,"No Deposit",NULL,204,0,Transient,35,0,2,Canceled,08/03/2020,0.15,12.99
"Resort Hotel",1,160,2020,April,14,2,2,3,2,0,0,BB,NULL,Direct,Direct,0,1,4,E,E,0,"No Deposit",NULL,NULL,0,Transient,70.8,0,3,Canceled,20/03/2020,0.1,12.99
"Resort Hotel",1,30,2020,June,24,11,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,2,14,A,A,2,"No Deposit",NULL,292,0,Transient,80,0,1,Canceled,18/05/2020,0.15,12.99
"Resort Hotel",1,15,2020,January,2,12,0,3,2,0,0,BB,NULL,Direct,Direct,0,2,0,E,E,0,"No Deposit",NULL,NULL,0,Transient,57.6,0,3,Canceled,11/01/2020,0.1,12.99
"Resort Hotel",1,5,2020,July,28,13,0,1,1,0,0,BB,PRT,Direct,Direct,0,1,0,D,D,0,"No Deposit",NULL,NULL,0,Transient,120,0,0,Canceled,12/07/2020,0.1,12.99
"Resort Hotel",1,45,2020,August,31,3,0,3,3,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,"No Deposit",NULL,NULL,0,Transient,233.92,0,0,Canceled,19/06/2020,0.1,12.99
"Resort Hotel",1,172,2020,June,24,14,2,5,2,0,0,BB,GBR,Direct,TA/TO,0,1,1,E,E,0,"No Deposit",NULL,NULL,0,Transient,113.4,0,1,Canceled,12/06/2020,0.1,12.99
"Resort Hotel",1,249,2020,August,33,19,2,6,3,0,0,HB,PRT,Direct,Direct,1,1,3,E,E,0,"No Deposit",NULL,NULL,0,Transient,210.5,0,3,Canceled,02/02/2020,0.1,17.99
"Resort Hotel",1,117,2020,April,15,13,0,3,1,0,0,BB,PRT,"Online TA",Direct,1,4,11,A,A,0,"No Deposit",NULL,NULL,0,Transient,61.5,0,4,Canceled,26/12/2019,0.3,12.99
"Resort Hotel",1,132,2020,April,17,28,1,2,1,0,0,BB,PRT,"Online TA",Direct,1,4,13,A,A,0,"No Deposit",NULL,NULL,0,Transient,61.5,0,4,Canceled,31/03/2020,0.3,12.99
"Resort Hotel",1,2,2020,January,1,4,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,1,8,A,A,1,"No Deposit",NULL,270,0,Transient,35,0,0,Canceled,02/01/2020,0.15,12.99
"Resort Hotel",1,0,2020,March,12,20,1,0,1,0,0,BB,PRT,Direct,Corporate,1,0,1,A,D,0,"No Deposit",NULL,88,0,Transient,35,0,0,Canceled,20/03/2020,0.1,12.99
"Resort Hotel",1,254,2020,June,23,9,0,2,2,0,0,HB,PRT,"Online TA",TA/TO,1,1,2,A,A,0,"No Deposit",240,NULL,0,Transient,108.9,0,1,Canceled,05/06/2020,0.3,17.99
"Resort Hotel",1,4,2020,February,6,7,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,3,A,D,0,"No Deposit",NULL,135,0,Transient,35,0,0,Canceled,06/02/2020,0.15,12.99
"Resort Hotel",1,31,2020,August,33,17,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,13,A,A,0,"No Deposit",NULL,154,0,Transient,135,0,0,Canceled,10/08/2020,0.15,12.99
"Resort Hotel",1,1,2020,July,28,11,0,1,2,0,0,BB,PRT,Corporate,Corporate,1,2,2,E,E,0,"No Deposit",NULL,543,0,Transient,119.7,0,3,Canceled,11/07/2020,0.15,12.99
"Resort Hotel",1,49,2020,July,29,18,0,5,1,0,0,BB,PRT,Direct,Direct,1,3,2,A,A,0,"No Deposit",NULL,NULL,0,Transient,158,0,3,Canceled,30/05/2020,0.1,12.99
"Resort Hotel",1,4,2020,August,31,5,2,1,1,0,0,BB,PRT,Direct,Direct,1,1,1,E,E,0,"No Deposit",NULL,NULL,0,Transient,239.08,0,0,Canceled,02/08/2020,0.1,12.99
"Resort Hotel",1,186,2020,April,15,14,1,2,2,0,0,BB,PRT,Direct,Direct,1,1,1,A,A,0,"No Deposit",NULL,NULL,0,Transient-Party,76.67,0,3,Canceled,05/01/2020,0.1,12.99
"Resort Hotel",1,357,2020,August,35,30,0,4,2,0,0,BB,ESP,"Online TA",TA/TO,1,1,1,A,A,6,"No Deposit",240,NULL,0,Transient,142.22,0,2,Canceled,15/05/2020,0.3,12.99
"Resort Hotel",1,107,2020,May,18,2,2,5,2,0,0,BB,IRL,Direct,TA/TO,1,1,1,F,F,0,"No Deposit",250,NULL,0,Transient,116.07,0,3,Canceled,20/03/2020,0.1,12.99
"Resort Hotel",1,32,2020,February,7,17,0,2,2,0,0,BB,PRT,Direct,Direct,1,1,1,E,E,0,"No Deposit",NULL,NULL,0,Transient,76.5,0,2,Canceled,11/02/2020,0.1,12.99
"Resort Hotel",1,35,2020,February,5,2,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,A,0,"No Deposit",NULL,154,0,Transient,35,0,0,Canceled,02/02/2020,0.15,12.99
"Resort Hotel",1,20,2020,February,6,7,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,NULL,0,Transient,45,0,1,Canceled,07/02/2020,0.1,12.99
"Resort Hotel",1,0,2020,August,34,24,0,1,1,0,0,BB,AGO,Direct,Direct,1,0,2,G,G,0,"No Deposit",NULL,NULL,0,Transient,190,0,0,Canceled,24/08/2020,0.1,12.99
"City Hotel",1,26,2020,January,1,1,1,0,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,2,"No Deposit",9,NULL,0,Transient,128,0,2,Canceled,17/12/2019,0.3,12.99
"City Hotel",1,70,2020,January,1,1,1,0,2,0,0,BB,KOR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,131.4,0,1,Canceled,24/10/2019,0.3,12.99
"City Hotel",1,187,2020,January,1,1,1,0,2,0,0,HB,RUS,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,137.7,0,3,Canceled,19/11/2019,0.3,17.99
"City Hotel",1,46,2020,January,1,1,2,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient-Party,65,0,0,Canceled,21/12/2019,0.1,12.99
"City Hotel",1,46,2020,January,1,1,2,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",NULL,NULL,0,Transient-Party,65,0,0,Canceled,18/11/2019,0.1,12.99
"City Hotel",1,82,2020,January,1,1,2,0,3,0,0,BB,RUS,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,155.7,0,2,Canceled,07/12/2019,0.3,12.99
"City Hotel",1,42,2020,January,1,1,2,1,2,0,0,BB,RUS,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,114.67,0,0,Canceled,21/11/2019,0.3,12.99
"City Hotel",1,12,2020,January,1,1,2,2,3,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,146.2,0,0,Canceled,23/12/2019,0.3,12.99
"City Hotel",1,26,2020,January,1,1,2,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,103.7,0,0,Canceled,17/12/2019,0.3,12.99
"City Hotel",1,101,2020,January,1,1,2,2,2,0,0,SC,ITA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,81.6,0,2,Canceled,01/10/2019,0.3,35
"City Hotel",1,67,2020,January,1,1,2,2,2,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,103.7,0,1,Canceled,15/11/2019,0.3,12.99
"City Hotel",1,3,2020,January,1,1,2,2,2,0,0,SC,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,88.4,0,0,Canceled,29/12/2019,0.3,35
"City Hotel",1,12,2020,January,1,1,2,2,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,153.5,0,2,Canceled,23/12/2019,0.3,17.99
"City Hotel",1,9,2020,January,1,1,2,2,3,0,0,BB,ITA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,146.2,0,0,Canceled,25/12/2019,0.3,12.99
"City Hotel",1,252,2020,January,1,1,2,2,2,0,0,BB,CHE,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,77.35,0,1,Canceled,02/12/2019,0.3,12.99
"City Hotel",1,260,2020,January,1,1,2,3,2,0,0,BB,FRA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,77.35,0,0,Canceled,13/05/2019,0.3,12.99
"City Hotel",1,142,2020,January,1,1,2,3,2,2,0,BB,NLD,"Online TA",TA/TO,0,0,0,F,F,0,"No Deposit",9,NULL,0,Transient,144.5,0,1,Canceled,09/10/2019,0.3,12.99
"City Hotel",1,74,2020,January,1,1,2,4,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",8,NULL,0,Transient,133.73,0,1,Canceled,26/10/2019,0.3,17.99
"City Hotel",1,189,2020,January,1,1,2,4,3,0,0,BB,BRA,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,115.6,0,2,Canceled,11/07/2019,0.3,12.99
"City Hotel",1,37,2020,January,1,1,2,4,1,0,0,BB,CHN,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,71.4,0,0,Canceled,08/12/2019,0.3,12.99
"City Hotel",1,39,2020,January,1,2,1,0,2,0,0,SC,ITA,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,88,0,0,Canceled,09/12/2019,0.3,35
"City Hotel",1,123,2020,January,1,2,1,1,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,102.6,0,1,Canceled,27/11/2019,0.3,12.99
"City Hotel",1,49,2020,January,1,2,1,1,1,0,0,BB,SGP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,93.6,0,2,Canceled,24/11/2019,0.3,12.99
"City Hotel",1,49,2020,January,1,2,1,1,2,0,0,BB,SGP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,86.4,0,2,Canceled,24/11/2019,0.3,12.99
"City Hotel",1,49,2020,January,1,2,1,1,2,0,0,BB,SGP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,93.6,0,2,Canceled,24/11/2019,0.3,12.99
"City Hotel",1,124,2020,January,1,2,1,1,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,102.6,0,1,Canceled,27/11/2019,0.3,12.99
"City Hotel",1,60,2020,January,1,2,1,2,2,1,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",9,NULL,0,Transient,111.6,0,0,Canceled,12/12/2019,0.3,12.99
"City Hotel",1,11,2020,January,1,2,1,2,1,0,0,HB,IDN,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",9,NULL,0,Transient,154.67,0,0,Canceled,27/12/2019,0.3,17.99
"City Hotel",1,93,2020,January,1,2,1,2,3,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",9,NULL,0,Transient,126,0,1,Canceled,11/12/2019,0.3,12.99
